Education Field,Program Name,County,Municipality,Multiple Municipalities,YH Points,Provider Admin Unit,Case Number,Year,Study Weeks,Study Years
Teknik Och Tillverkning,"Drifttekniker, Kraft & Värme / Process",Västerbotten,Skellefteå,0,415,Avt Ab,MYH 2022/5158,2022,83,1.6
Teknik Och Tillverkning,"Drifttekniker, Kraft & Värme / Process",Örebro,Örebro,0,415,Avt Ab,MYH 2022/5162,2022,83,1.6
Teknik Och Tillverkning,Electric Powertrain Engineering,Västra Götaland,Trollhättan,0,295,Yrkesakademin Yh Ab,MYH 2022/4364,2022,59,1.13
Teknik Och Tillverkning,Electromobility Design Engineer,Västra Götaland,Göteborg,0,400,"Göteborgs Stad, Yrgo",MYH 2022/5322,2022,80,1.54
Teknik Och Tillverkning,Elektronikingenjör Inbyggda System,Västra Götaland,Göteborg,0,415,"Göteborgs Stad, Yrgo",MYH 2022/5233,2022,83,1.6
Teknik Och Tillverkning,Elingenjör - Elkonstruktör,Skåne,Hässleholm,0,400,"Hässleholms Kommun, Yrkeshögskolan Syd",MYH 2022/5316,2022,80,1.54
Teknik Och Tillverkning,"Elingenjör - Fastighet, Industri Och Järnväg",Skåne,Helsingborg,0,410,Yrkesakademin Yh Ab,MYH 2022/4800,2022,82,1.58
Teknik Och Tillverkning,Elkonstruktör,Västerbotten,Skellefteå,0,420,Tuc Sweden Ab - Yrkeshögskola,MYH 2022/5262,2022,84,1.62
Teknik Och Tillverkning,Elkonstruktör,Östergötland,Linköping,0,420,Tuc Sweden Ab - Yrkeshögskola,MYH 2022/4598,2022,84,1.62
Teknik Och Tillverkning,Elkraftingenjör,Jönköping,Jönköping,0,400,Tekniska Högskolan I Jönköping Ab,MYH 2022/4993,2022,80,1.54
Teknik Och Tillverkning,Elkraftsingenjör,Värmland,Karlstad,0,400,Plushögskolan Ab - Teknikhögskolan,MYH 2022/4760,2022,80,1.54
Teknik Och Tillverkning,Elkraftsingenjör - Projektering Och Beredning,Skåne,Hässleholm,0,400,"Hässleholms Kommun, Yrkeshögskolan Syd",MYH 2022/5305,2022,80,1.54
Teknik Och Tillverkning,"Elkrafttekniker, Inriktning Hållbara Elsystem",Västra Götaland,Trollhättan,0,400,Högskolan Väst,MYH 2022/5345,2022,80,1.54
Teknik Och Tillverkning,E-Mobility-Ingenjör,Västra Götaland,Göteborg,0,400,Hermods Ab Göteborg,MYH 2022/4521,2022,80,1.54
Teknik Och Tillverkning,Energiingenjör,Flera Kommuner,Flera Kommuner,1,400,Företagsekonomiska Institutet 1888 Ab,MYH 2022/5419,2022,80,1.54
Teknik Och Tillverkning,Fibertekniker,Södermanland,Nyköping,0,215,Campus Nyköping,MYH 2022/4909,2022,43,0.83
Teknik Och Tillverkning,Fibertekniker Med Inriktning Mastteknik/Mobilnät,Gävleborg,Hudiksvall,0,215,Edugrade Ab,MYH 2022/5395,2022,43,0.83
Teknik Och Tillverkning,Flygtekniker,Skåne,Klippan,0,420,"Klippans Kommun, Flygteknikcenter",MYH 2022/4844,2022,84,1.62
Teknik Och Tillverkning,Flygtekniker,Östergötland,Linköping,0,420,Linköpings Kommun,MYH 2022/4725,2022,84,1.62
Teknik Och Tillverkning,Flygtekniker B1.1,Västmanland,Västerås,0,420,Västerås Stad/Barn- Och Utbildningsförvaltningen/Västerås Yrkeshögskola,MYH 2022/4627,2022,84,1.62
Teknik Och Tillverkning,Flygtekniker-Helikopter,Norrbotten,Luleå,0,420,Nordiskt Flygteknikcentrum Aktiebolag,MYH 2022/4537,2022,84,1.62
Teknik Och Tillverkning,Förpackningsingenjör Packaging Solution Engineer - Miljö Och Hållbarhet,Kronoberg,Älmhult,0,400,"Älmhults Kommun, Haganässkolan",MYH 2022/5300,2022,80,1.54
Teknik Och Tillverkning,Försäljningsingenjör El Och Automation,Flera Kommuner,Flera Kommuner,1,400,Lernia Utbildning Ab,MYH 2022/4719,2022,80,1.54
Teknik Och Tillverkning,Garment Technical Designer,Västra Götaland,Borås,0,400,Borås Stad - Yrkeshögskolan I Borås,MYH 2022/5134,2022,80,1.54
Teknik Och Tillverkning,Hiss- Och Rulltrappstekniker,Stockholm,Botkyrka,0,225,Xenter Yrkeshögskola,MYH 2022/5157,2022,45,0.87
Teknik Och Tillverkning,Hydraulsystemtekniker,Västernorrland,Örnsköldsvik,0,315,"Ith, Institutet För Tillämpad Hydraulik",MYH 2022/4910,2022,63,1.21
Teknik Och Tillverkning,Hydraultekniker,Västernorrland,Örnsköldsvik,0,150,"Ith, Institutet För Tillämpad Hydraulik",MYH 2022/4911,2022,30,0.58
Teknik Och Tillverkning,Hållbar Produktionsutveckling Industri 4.0,Västernorrland,Örnsköldsvik,0,325,Yrkesakademin Yh Ab,MYH 2022/4516,2022,65,1.25
Teknik Och Tillverkning,Hållbar Produktionsutveckling Industri 4.0,Flera Kommuner,Flera Kommuner,1,325,Yrkesakademin Yh Ab,MYH 2022/4514,2022,65,1.25
Teknik Och Tillverkning,Industriell Elektroniktekniker,Värmland,Karlstad,0,400,"Karlstads Kommun, Yrkeshögskolan",MYH 2022/5148,2022,80,1.54
Teknik Och Tillverkning,Instrumentingenjör,Flera Kommuner,Flera Kommuner,1,415,"Göteborgs Stad, Yrgo",MYH 2022/5473,2022,83,1.6
Teknik Och Tillverkning,Internationell Svetsspecialist,Västerbotten,Skellefteå,0,240,Lernia Utbildning Ab,MYH 2022/4730,2022,48,0.92
Teknik Och Tillverkning,Internationell Vindkraftstekniker,Norrbotten,Piteå,0,300,Lernia Utbildning Ab,MYH 2022/4668,2022,60,1.15
Teknik Och Tillverkning,Internationell Vindkraftstekniker,Västernorrland,Sundsvall,0,300,Lernia Utbildning Ab,MYH 2022/5160,2022,60,1.15
Teknik Och Tillverkning,Iot - Projektör Trådlösa Nät,Skåne,Helsingborg,0,400,Tuc Sweden Ab - Yrkeshögskola,MYH 2022/5336,2022,80,1.54
Teknik Och Tillverkning,Järnvägstekniker / Kvalificerad Bantekniker,Norrbotten,Luleå,0,200,"Luleå Kommun, Vuxenutbildningen",MYH 2022/4896,2022,40,0.77
Teknik Och Tillverkning,Järnvägstekniker / Kvalificerad Kontaktledningstekniker,Norrbotten,Luleå,0,200,"Luleå Kommun, Vuxenutbildningen",MYH 2022/4901,2022,40,0.77
Teknik Och Tillverkning,Järnvägstekniker / Kvalificerad Signaltekniker,Norrbotten,Luleå,0,200,"Luleå Kommun, Vuxenutbildningen",MYH 2022/4908,2022,40,0.77
Teknik Och Tillverkning,Kvalificerad Kontaktledningstekniker,Jönköping,Nässjö,0,260,"Nässjö Kommun, Nässjöakademin",MYH 2022/5431,2022,52,1.0
Teknik Och Tillverkning,Kyl- Och Värmepumpstekniker,Jämtland,Östersund,0,400,Hermods Ab Östersund,MYH 2022/3962,2022,80,1.54
Teknik Och Tillverkning,Laborant,Jämtland,Östersund,0,400,Hermods Ab Östersund,MYH 2022/3953,2022,80,1.54
Teknik Och Tillverkning,Laborant,Flera Kommuner,Flera Kommuner,1,400,Lidköpings Kommun Campus Lidköping,MYH 2022/4482,2022,80,1.54
Teknik Och Tillverkning,Laborant,Flera Kommuner,Flera Kommuner,1,400,Yrkesakademin Yh Ab,MYH 2022/5234,2022,80,1.54
Teknik Och Tillverkning,Marin Servicetekniker,Stockholm,Botkyrka,0,200,Xenter Yrkeshögskola,MYH 2022/5145,2022,40,0.77
Teknik Och Tillverkning,Marintekniker Miljöoptimering,Västra Götaland,Göteborg,0,230,Sjösportskolan Swedish Maritime Academy Ab,MYH 2022/5320,2022,46,0.88
Teknik Och Tillverkning,Mejeritekniker,Västra Götaland,Götene,0,300,Lernia Utbildning Ab,MYH 2022/4669,2022,60,1.15
Teknik Och Tillverkning,Mekatronikingenjör - Industriell Konstruktion,Östergötland,Norrköping,0,510,Autoelec Ab,MYH 2022/5087,2022,102,1.96
Teknik Och Tillverkning,Mobilitetstekniker – Hållbara Drivmedel,Västmanland,Västerås,0,300,Yrkesakademin Yh Ab,MYH 2022/4348,2022,60,1.15
Teknik Och Tillverkning,Möbeltapetserare - Historiskt Hantverk,Västernorrland,Kramfors,0,400,"Kramfors Kommun, Yrkeshögskolan Höga Kusten",MYH 2022/4745,2022,80,1.54
Teknik Och Tillverkning,Mönsterkonstruktör,Stockholm,Stockholm,0,200,Stockholms Tillskärarakademi,MYH 2022/5418,2022,40,0.77
Teknik Och Tillverkning,Operativ Produktionstekniker,Flera Kommuner,Flera Kommuner,1,300,Lidköpings Kommun Campus Lidköping,MYH 2022/4483,2022,60,1.15
Teknik Och Tillverkning,Processoperatör Livsmedel,Örebro,Örebro,0,210,Plushögskolan Ab - Teknikhögskolan,MYH 2022/4498,2022,42,0.81
Teknik Och Tillverkning,Processoperatör Livsmedel,Flera Kommuner,Flera Kommuner,1,210,Plushögskolan Ab - Teknikhögskolan Syd,MYH 2022/4944,2022,42,0.81
Teknik Och Tillverkning,Processoperatör Och Laborant,Värmland,Karlstad,0,400,"Karlstads Kommun, Yrkeshögskolan",MYH 2022/5056,2022,80,1.54
Teknik Och Tillverkning,Processtekniker Smart Industri,Flera Kommuner,Flera Kommuner,1,300,Kyh Ab,MYH 2022/4694,2022,60,1.15
Teknik Och Tillverkning,Produktionslogistiker,Västerbotten,Skellefteå,0,445,Tcc Sverige Ab,MYH 2022/5351,2022,89,1.71
Teknik Och Tillverkning,"Produktionsteknik – Trä, Möbel Och Inredning",Jönköping,Nässjö,0,300,Tekniska Högskolan I Jönköping Ab,MYH 2022/4999,2022,60,1.15
Teknik Och Tillverkning,Produktionstekniker - Cnc/3D,Gävleborg,Sandviken,0,400,"Sandvikens Kommun, Yrkeshögskolan",MYH 2022/4951,2022,80,1.54
Teknik Och Tillverkning,Produktionstekniker Automatiserade Tillverkningsprocesser,Västerbotten,Skellefteå,0,400,Skellefteå Kommun Vuxenutbildningen,MYH 2022/4824,2022,80,1.54
Teknik Och Tillverkning,Produktionstekniker Digitalisering Och Datorstödd Tillverkning,Västerbotten,Skellefteå,0,320,Skellefteå Kommun Vuxenutbildningen,MYH 2022/4827,2022,64,1.23
Teknik Och Tillverkning,Produktionstekniker För Framtidens Automatiserade Industri,Flera Kommuner,Flera Kommuner,1,300,"Mariestads Kommun, Dacapo Mariestad",MYH 2022/4954,2022,60,1.15
Teknik Och Tillverkning,Produktionstekniker Med 3D-Teknik,Östergötland,Finspång,0,200,Östsvenska Yrkeshögskolan Ab,MYH 2022/4631,2022,40,0.77
Teknik Och Tillverkning,"Produktionstekniker, Inriktning Ständiga Förbättringar/Lean Production",Skåne,Eslöv,0,210,"Eslövs Kommun, Yrkeshögskolan I Eslöv",MYH 2022/4732,2022,42,0.81
Teknik Och Tillverkning,Projektledare El,Södermanland,Nyköping,0,200,Insu Ab,MYH 2022/5307,2022,40,0.77
Teknik Och Tillverkning,Projektledare Elkraft,Stockholm,Stockholm,0,215,Stiftelsen Stockholms Tekniska Institut,MYH 2022/4764,2022,43,0.83
Teknik Och Tillverkning,Projektledare Inriktning Vindkraft,Halland,Varberg,0,220,Campus Varberg/Varbergs Kommun,MYH 2022/4830,2022,44,0.85
Teknik Och Tillverkning,Robot- Och Robotsvetstekniker,Kronoberg,Ljungby,0,155,Montico Kompetensutveckling Ab,MYH 2022/5198,2022,31,0.6
Teknik Och Tillverkning,Rörtekniker Med Svetscertifikat,Östergötland,Norrköping,0,400,Östsvenska Yrkeshögskolan Ab,MYH 2022/4842,2022,80,1.54
Teknik Och Tillverkning,Sadelmakare,Uppsala,Heby,0,615,Stiftelsen Sadelmakeriskolan I Tärnsjö,MYH 2022/4583,2022,123,2.37
Teknik Och Tillverkning,Servicetekniker I Fält – Mobila Arbetsmaskiner,Kronoberg,Ljungby,0,400,Tekniska Högskolan I Jönköping Ab,MYH 2022/5001,2022,80,1.54
Teknik Och Tillverkning,"Servicetekniker, Inriktning Life Science",Uppsala,Uppsala,0,400,Folkuniversitetet - Stiftelsen Kursverksamheten Vid Uppsala Universitetet,MYH 2022/5381,2022,80,1.54
Teknik Och Tillverkning,Skräddare,Västra Götaland,Uddevalla,0,600,"Uddevalla Kommun, Vuxenutbildningen",MYH 2022/4452,2022,120,2.31
Teknik Och Tillverkning,Soleltekniker,Jönköping,Jönköping,0,310,Tuc Sweden Ab - Yrkeshögskola,MYH 2022/4792,2022,62,1.19
Teknik Och Tillverkning,Specialist Inom Svetsautomation,Västra Götaland,Trollhättan,0,400,Högskolan Väst,MYH 2022/5439,2022,80,1.54
Teknik Och Tillverkning,Surface Designer,Västra Götaland,Göteborg,0,415,"Göteborgs Stad, Yrgo",MYH 2022/5330,2022,83,1.6
Teknik Och Tillverkning,"Teater-, Event- & Scentekniker",Stockholm,Stockholm,0,400,"Stockholms Stad, Frans Schartaus Handelsinstitut",MYH 2022/4836,2022,80,1.54
Teknik Och Tillverkning,Tekniker Hållbar Batteritillverkning,Västerbotten,Skellefteå,0,200,Skellefteå Kommun Vuxenutbildningen,MYH 2022/4096,2022,40,0.77
Teknik Och Tillverkning,Tekniker I Hållbara Verkstadsmiljöer,Stockholm,Järfälla,0,230,Yrkesakademin Yh Ab,MYH 2022/4535,2022,46,0.88
Teknik Och Tillverkning,"Tillgångsförvaltare, Inriktning Spårfordon",Stockholm,Stockholm,0,400,Mtr Nordic,MYH 2022/5188,2022,80,1.54
Teknik Och Tillverkning,Trähantverk Med Inriktning Mot Rekonditionering Och Återbruk Inom Möbelbranschen,Västra Götaland,Tibro,0,400,Tibro Hantverksakademi,MYH 2022/5448,2022,80,1.54
Teknik Och Tillverkning,"Turnerande Tekniker, Scen & Event",Västernorrland,Ånge,0,400,"Landstinget Västernorrland, Ålsta Folkhögskola",MYH 2022/5399,2022,80,1.54
Teknik Och Tillverkning,Underhållsingenjör,Flera Kommuner,Flera Kommuner,1,200,Lernia Utbildning Ab,MYH 2022/5164,2022,40,0.77
Teknik Och Tillverkning,Underhållsingenjör – Smart Maintenance,Skåne,Kristianstad,0,400,Hermods Ab Kristianstad,MYH 2022/4444,2022,80,1.54
Teknik Och Tillverkning,Underhållstekniker - El Och Automation,Västra Götaland,Göteborg,0,420,Göteborgs Tekniska College Ab,MYH 2022/5298,2022,84,1.62
Teknik Och Tillverkning,Urmakare,Östergötland,Motala,0,600,Institutet För Högre Urmakeriutbildning I Norden Ab,MYH 2022/4197,2022,120,2.31
Teknik Och Tillverkning,Utvecklingsingenjör Electromobility,Flera Kommuner,Flera Kommuner,1,405,Plushögskolan Ab - Teknikhögskolan Väst,MYH 2022/5534,2022,81,1.56
Teknik Och Tillverkning,Ventilationsingenjör,Kalmar,Kalmar,0,400,Lernia Utbildning Ab,MYH 2022/4672,2022,80,1.54
Teknik Och Tillverkning,Ventilationstekniker,Stockholm,Solna,0,400,Hermods Ab Stockholm,MYH 2022/4188,2022,80,1.54
Teknik Och Tillverkning,Ventilationstekniker,Västra Götaland,Göteborg,0,400,Hermods Ab Göteborg,MYH 2022/4030,2022,80,1.54
Teknik Och Tillverkning,Vindkrafttekniker,Jämtland,Strömsund,0,300,Strömsunds Kommun - Komvux/Hjalmar Strömerskolan,MYH 2022/5133,2022,60,1.15
Teknik Och Tillverkning,Vindkrafttekniker On- & Offshore,Flera Kommuner,Flera Kommuner,1,300,Kyh Ab,MYH 2022/4690,2022,60,1.15
Teknik Och Tillverkning,Värmepumpstekniker,Kronoberg,Markaryd,0,300,"Markaryds Kommun, Kunskapscentrum Markaryd",MYH 2022/4585,2022,60,1.15
Teknik Och Tillverkning,Vätgasingenjör,Flera Kommuner,Flera Kommuner,1,400,Iris Hadar Ab,MYH 2022/5490,2022,80,1.54
Transporttjänster,"Fartygs- Och Maskinbefäl 8, Skärgårdsentreprenör",Västra Götaland,Göteborg,0,210,Sjösportskolan Swedish Maritime Academy Ab,MYH 2022/5120,2022,42,0.81
Transporttjänster,Integrerad Trafikflygarutbildning,Skåne,Klippan,0,500,Lunds Universitet Trafikflyghögskolan,MYH 2022/4781,2022,100,1.92
Transporttjänster,Internationell Transportlogistik,Östergötland,Norrköping,0,400,Östsvenska Yrkeshögskolan Ab,MYH 2022/4742,2022,80,1.54
Transporttjänster,Lokförare,Jönköping,Nässjö,0,220,"Nässjö Kommun, Nässjöakademin",MYH 2022/5434,2022,44,0.85
Transporttjänster,Lokförare,Skåne,Malmö,0,220,Protrain Utbildning Ab,MYH 2022/5329,2022,44,0.85
Transporttjänster,Lokförare,Skåne,Ängelholm,0,220,Trafikverket Trafikverksskolan,MYH 2022/4451,2022,44,0.85
Transporttjänster,Lokförare,Stockholm,Solna,0,220,Protrain Utbildning Ab,MYH 2022/5235,2022,44,0.85
Transporttjänster,Lokförare Boden,Norrbotten,Boden,0,220,Tcc Sverige Ab,MYH 2022/5398,2022,44,0.85
Transporttjänster,Lokförare Göteborg,Västra Götaland,Göteborg,0,220,Tcc Sverige Ab,MYH 2022/5388,2022,44,0.85
Transporttjänster,Lokförare Hallsberg,Örebro,Hallsberg,0,220,Tcc Sverige Ab,MYH 2022/5406,2022,44,0.85
Transporttjänster,Lokförare Stockholm,Stockholm,Stockholm,0,220,Mtr Nordic,MYH 2022/5010,2022,44,0.85
Transporttjänster,"Lokförare, Eskilstuna",Södermanland,Eskilstuna,0,220,Mtr Nordic,MYH 2022/5000,2022,44,0.85
Transporttjänster,Uas Fjärrpilot Och Operatör Inom Kategori Specifik,Västernorrland,Örnsköldsvik,0,180,Yrkesakademin Yh Ab,MYH 2022/4748,2022,36,0.69
Övrigt,Hantverkslärling,Dalarna,Leksand,0,500,Stiftelsen Hantverk & Utbildning,MYH 2022/4487,2022,100,1.92
